direction,domain,system,bleu,chrf,ter,comet,fluency,adequacy
en->fj,definition,google,0.0,0.2134897360703812,2.0,0.5633531212806702,4.0,3.0
en->fj,definition,google,0.0654192435611801,0.471698113207547,1.0,0.905819535255432,5.0,4.0
en->fj,definition,google,0.0,0.2499820672835521,1.0,0.6891898512840271,3.0,2.0
en->fj,definition,google,0.1495348781221221,0.322956916331903,0.5,0.7861643433570862,5.0,4.0
en->fj,definition,google,0.1778279410038923,1.0,0.0,0.9906574487686156,5.0,5.0
en->fj,definition,google,0.1778279410038923,1.0,0.0,0.990289032459259,5.0,5.0
en->fj,definition,google,0.0,0.580110497237569,1.0,0.8282793164253235,4.0,3.0
fj->en,definition,google,0.1495348781221221,0.6980233980730999,1.0,0.7402766346931458,3.0,2.0
fj->en,definition,google,0.0,0.040650406504065,2.0,0.5040133595466614,3.0,2.0
fj->en,definition,google,0.0803428418944651,0.5114190197858581,3.0,0.5935716032981873,3.0,3.0
fj->en,definition,google,0.0,0.0994539781591263,2.0,0.5369860529899597,3.0,2.0
fj->en,definition,google,0.1495348781221221,0.087719298245614,1.0,0.7113519310951233,3.0,1.0
fj->en,definition,google,0.0803428418944651,0.5071965314374256,4.0,0.468737930059433,2.0,2.0
fj->en,definition,google,0.053728496591177,0.3952513966480447,5.0,0.4690942466259002,4.0,3.0
fj->en,definition,google,0.0,0.0555555555555555,2.0,0.5812013745307922,3.0,1.0
fj->en,definition,google,0.1778279410038923,1.0,0.0,0.9825753569602966,5.0,5.0
fj->en,definition,google,0.1495348781221221,0.7588125502055474,2.0,0.7885470390319824,4.0,3.0
fj->en,definition,google,0.1495348781221221,0.6695690718602997,1.0,0.8717084527015686,4.0,3.0
fj->en,definition,google,0.1136219366467499,0.4819772820170815,2.0,0.5495046377182007,3.0,2.0
fj->en,definition,google,0.0654192435611801,0.4676515515017586,0.5,0.8536220192909241,5.0,3.0
fj->en,definition,google,0.0,0.0568181818181818,1.0,0.5276133418083191,3.0,1.0
fj->en,definition,google,0.0,0.0282485875706214,1.0,0.5140312910079956,3.0,2.0
fj->en,definition,google,0.1136219366467499,0.4292600312662845,3.0,0.5658727288246155,3.0,2.0
fj->en,definition,google,0.0,0.054900680459138,1.0,0.5007182955741882,3.0,1.0
fj->en,definition,google,0.5623413251903491,1.0,0.0,0.9723177552223206,5.0,5.0
fj->en,definition,google,0.1495348781221221,0.6997816593886462,1.0,0.7348650693893433,3.0,2.0
fj->en,definition,google,0.0,0.072463768115942,2.0,0.5080578923225403,3.0,2.0
fj->en,definition,google,0.0,0.0181159420289855,1.0,0.4379805624485016,2.0,1.0
fj->en,definition,google,0.0,0.0847457627118644,1.0,0.5306307673454285,2.0,1.0
fj->en,definition,google,0.1778279410038923,1.0,0.0,0.9768981337547302,5.0,5.0
fj->en,definition,google,0.0,0.119047619047619,1.0,0.8345517516136169,4.0,3.0
fj->en,definition,google,0.0,0.0657894736842105,2.0,0.3728570938110351,1.0,1.0
fj->en,definition,google,0.0,0.0,1.0,0.5953993797302246,2.0,1.0
fj->en,definition,google,0.1778279410038923,1.0,0.0,0.9787002205848694,5.0,5.0
fj->en,definition,google,0.0,0.0531248586804142,1.0,0.3689323365688324,1.0,1.0
fj->en,definition,google,0.0,0.0617283950617283,1.0,0.6018416881561279,3.0,1.0
fj->en,definition,google,0.0,0.0963302752293577,1.0,0.4072050750255584,3.0,1.0
fj->en,definition,google,0.0,0.0551470588235294,1.0,0.4091871082782745,3.0,2.0
fj->en,definition,google,0.0,0.048076923076923,1.0,0.8499857783317566,4.0,2.0
fj->en,definition,google,0.0,0.048780487804878,1.0,0.4862781763076782,2.0,1.0
fj->en,definition,google,0.0,0.0568181818181818,1.0,0.7211998105049133,4.0,2.0
fj->en,definition,google,0.0,0.0694444444444444,2.0,0.7239770293235779,3.0,2.0
fj->en,definition,google,0.1495348781221221,0.1324698859396652,0.5,0.66757732629776,5.0,1.0
fj->en,definition,google,0.0,0.0446428571428571,1.0,0.4578385651111603,5.0,5.0
fj->en,definition,google,0.0,0.1992786293958521,1.0,0.6183988451957703,3.0,1.0
fj->en,definition,google,0.0,0.0625,1.0,0.6539739370346069,3.0,1.0
fj->en,definition,google,0.1778279410038923,1.0,0.0,0.965817928314209,5.0,5.0
fj->en,dictionary,google,0.0,0.0189073511672736,1.0,0.2431652843952179,1.0,1.0
fj->en,dictionary,google,0.0,0.0170099628410813,1.0,0.2802186608314514,1.0,1.0
fj->en,dictionary,google,0.0,0.012012012012012,1.0,0.260942280292511,1.0,1.0
fj->en,dictionary,google,1.478690400037914e-07,0.0701010619494579,0.9333333333333332,0.3437339961528778,1.0,1.0
fj->en,dictionary,google,0.0,0.0159520457849675,1.0,0.3703560531139374,2.0,1.0
fj->en,dictionary,google,0.0,0.0122447033530982,1.0,0.3685941100120544,3.0,2.0
fj->en,dictionary,google,0.0,0.0167528281306618,1.0,0.2730474770069122,1.0,1.0
fj->en,dictionary,google,0.0,0.0385663114803443,1.0,0.3318596184253692,1.0,1.0
fj->en,dictionary,google,0.0,0.0462400930361426,1.0,0.3647466599941253,2.0,1.0
fj->en,dictionary,google,0.0,0.0084969448867799,1.0,0.2544986605644226,1.0,1.0
fj->en,dictionary,google,0.0,0.0155763239875389,1.0,0.2839960157871246,1.0,1.0
fj->en,dictionary,google,0.0,0.0077097068537867,1.0,0.2932754456996918,1.0,1.0
fj->en,dictionary,google,1.824848925735328e-11,0.030159657915815,0.9583333333333336,0.3709167540073395,1.0,1.0
fj->en,dictionary,google,0.0004407913958354,0.1653059357626142,1.0,0.5241217613220215,5.0,4.0
fj->en,dictionary,google,1.478690400037914e-07,0.0525961161940583,1.0,0.4486531019210815,3.0,2.0
fj->en,dictionary,google,0.0,0.0260416666666666,1.0,0.3468242883682251,1.0,1.0
fj->en,dictionary,google,0.0,0.0111111111111111,1.0,0.3162346184253692,1.0,1.0
fj->en,dictionary,google,0.0,0.0382200476733726,1.0,0.364592581987381,1.0,1.0
fj->en,dictionary,google,0.0,0.0686667957646943,1.0,0.4221772849559784,1.0,1.0
fj->en,dictionary,google,0.0,0.0087787411201479,1.0,0.3373648226261139,1.0,1.0
fj->en,idiom,google,2.840722100607908e-06,0.0199369908531445,0.9777777777777776,0.3925416767597198,2.0,1.0
fj->en,idiom,google,0.0,0.026452485335289,1.0,0.3471597731113434,2.0,1.0
fj->en,idiom,google,2.320476454827765e-05,0.0447056778865645,0.951219512195122,0.3894843161106109,3.0,2.0
fj->en,idiom,google,0.0014660581178626,0.0526499062868488,0.925925925925926,0.3444701135158539,2.0,1.0
fj->en,idiom,google,0.0,0.0368975399835336,1.0,0.2970497906208038,1.0,1.0
fj->en,idiom,google,0.0,0.0383076964256579,1.0,0.3602141439914703,1.0,1.0
fj->en,idiom,google,0.0014911434751178,0.0531187619857662,0.9411764705882352,0.3757431805133819,3.0,1.0
fj->en,idiom,google,8.37813482430195e-10,0.0291197351707287,0.975609756097561,0.3282536268234253,2.0,1.0
fj->en,idiom,google,0.0,0.0308580119740009,1.0,0.2937125563621521,1.0,1.0
fj->en,idiom,google,0.0,0.0699029690081562,1.0,0.4332022964954376,3.0,1.0
fj->en,idiom,google,0.0063523972624334,0.1661798934601552,0.8636363636363636,0.3992481827735901,2.0,1.0
fj->en,idiom,google,0.0,0.022532818552512,1.0,0.3143125474452972,2.0,1.0
fj->en,idiom,google,0.0029492404515998,0.0670046699876654,0.8611111111111112,0.3694887161254883,3.0,2.0
fj->en,idiom,google,0.0,0.01459523161998,1.0,0.3247223794460296,1.0,1.0
fj->en,idiom,google,3.3184742766584797e-48,0.008028412194331,0.996996996996997,0.2951110303401947,3.0,2.0
fj->en,idiom,google,0.0047184567156822,0.1725846116545342,0.896551724137931,0.3834741413593292,3.0,2.0
fj->en,idiom,google,0.0,0.0258839699050927,1.0,0.2845000326633453,2.0,1.0
fj->en,idiom,google,0.0,0.0225710145925325,1.0,0.2837562263011932,1.0,1.0
fj->en,idiom,google,0.0,0.0344281395914334,1.0,0.3570641279220581,2.0,1.0
fj->en,idiom,google,0.0,0.0302355489207576,1.0,0.450432687997818,1.0,1.0
en->fj,legal,google,0.1403582767770867,0.5540382012938428,0.9142857142857144,0.6782051920890808,4.0,3.0
en->fj,legal,google,0.302891221374327,0.3439729606111027,0.6111111111111112,0.7361055016517639,4.0,4.0
en->fj,legal,google,0.1592524875988317,0.5224539815442908,0.7804878048780488,0.6725199818611145,4.0,4.0
en->fj,legal,google,0.1452194084349208,0.6197973852926197,0.7626459143968871,0.8305584788322449,3.0,4.0
en->fj,legal,google,0.2772458919447177,0.5846188234316161,0.6163522012578616,0.7833470702171326,3.0,4.0
en->fj,legal,google,0.0367876324992777,0.5363989565347675,0.8461538461538461,0.6779352426528931,3.0,4.0
en->fj,legal,google,0.1127021603973683,0.5247794677521503,1.1,0.6799847483634949,4.0,3.0
en->fj,legal,google,0.0339132609103075,0.4021203754271944,0.8571428571428571,0.6896844506263733,4.0,3.0
en->fj,legal,google,0.1136219366467499,0.1165622609842726,1.0,0.6700023412704468,2.0,2.0
en->fj,legal,google,0.3100712006600205,0.6766063790248255,0.7692307692307694,0.7458457350730896,5.0,4.0
en->fj,legal,google,0.0400778170002819,0.396555678237203,0.7857142857142857,0.7111020684242249,3.0,2.0
en->fj,legal,google,0.0625710681815915,0.1393024891492872,0.8,0.6640061736106873,3.0,2.0
en->fj,legal,google,0.2379366548206261,0.431972169824175,0.7083333333333335,0.6004430651664734,4.0,4.0
en->fj,legal,google,0.0251293133697317,0.4077909390115257,0.72,0.6426173448562622,4.0,4.0
en->fj,legal,google,0.0325988934625778,0.4848700403209172,0.8421052631578947,0.5784839987754822,4.0,4.0
en->fj,legal,google,0.6065306597126334,0.7406046841000283,0.3333333333333332,0.7821462750434875,,
en->fj,legal,google,0.0541531525351089,0.6521112933047496,2.125,0.6953549981117249,,
en->fj,legal,google,0.0614462370874654,0.3902785716836239,0.7241379310344827,0.6974607110023499,,
en->fj,legal,google,0.1756720523942792,0.4182661245168762,0.4285714285714285,0.6385937333106995,,
en->fj,legal,google,0.0698534205658009,0.3457288960784318,0.5,0.6606342196464539,4.0,3.0
en->fj,legal,google,0.3976353643835253,0.9708244917841432,0.3333333333333332,0.8743894696235657,5.0,5.0
en->fj,legal,google,0.0771238586445626,0.3362945766276157,0.6666666666666665,0.6042845249176025,3.0,2.0
en->fj,legal,google,0.4630777161991027,0.6981291705961222,0.3,0.8613114953041077,4.0,4.0
en->fj,legal,google,0.1306091568203397,0.4879961853150041,0.796875,0.7346250414848328,3.0,3.0
en->fj,legal,google,0.0417991745584234,0.0575250510493047,0.8333333333333335,0.5872793197631836,3.0,2.0
en->fj,legal,google,0.1352045976914347,0.3862123105714198,1.0714285714285714,0.5712383985519409,4.0,4.0
en->fj,legal,google,0.1841281488014272,0.5494045225819671,0.6,0.668172299861908,4.0,4.0
en->fj,legal,google,0.1125961209077683,0.5735828951885926,0.7823529411764706,0.802661120891571,3.0,3.0
en->fj,legal,google,0.2071250653669897,0.4577035010323501,0.5862068965517241,0.6922633647918701,4.0,3.0
en->fj,legal,google,0.0955442792204366,0.3172472203019867,1.0,0.6716505885124207,5.0,4.0
en->fj,legal,google,0.0476898129747062,0.396693906468107,0.925925925925926,0.6236881613731384,4.0,3.0
en->fj,legal,google,0.0368396396360793,0.5303800692451659,0.8245614035087719,0.7359112501144409,3.0,3.0
en->fj,legal,google,0.2491400740922573,0.5736442102590713,0.5121951219512195,0.6217883825302124,4.0,3.0
en->fj,legal,google,0.1411212561776639,0.5493351638051558,0.9375,0.5906094908714294,4.0,3.0
en->fj,legal,google,0.2027337826288632,0.5858294834554276,0.6888888888888889,0.7414052486419678,4.0,4.0
en->fj,legal,google,0.0593856939193752,0.3259491672727526,0.6666666666666665,0.6273902654647827,4.0,3.0
en->fj,legal,google,0.1565778102492771,0.5455273038694061,0.5833333333333334,0.7686031460762024,4.0,3.0
en->fj,legal,google,0.0581240981036916,0.4097470984462468,0.6071428571428571,0.6203120350837708,4.0,3.0
en->fj,legal,google,0.0961509400391929,0.5679108563225312,0.6086956521739131,0.7114167809486389,4.0,3.0
en->fj,legal,google,0.06309154375596,0.4374294635202679,0.7931034482758621,0.6263312101364136,4.0,3.0
en->fj,legal,google,0.2740605269906809,0.5736483682166531,0.4193548387096774,0.7203386425971985,4.0,3.0
en->fj,legal,google,0.1212760154086648,0.4406305953573847,0.7804878048780488,0.6871241927146912,3.0,4.0
en->fj,legal,google,0.1000605218961546,0.4792862284658301,0.6326530612244898,0.7018305659294128,4.0,3.0
en->fj,legal,google,0.251626303425043,0.5576775538615337,0.4736842105263157,0.6435287594795227,4.0,3.0
en->fj,legal,google,0.0382224011656697,0.5496309795901801,1.0789473684210529,0.5754249691963196,4.0,3.0
en->fj,legal,google,0.0283194155108923,0.2751167448067215,0.9,0.6576805114746094,4.0,3.0
en->fj,legal,google,0.3096787331587729,0.7444796018242842,0.4,0.871061384677887,4.0,4.0
en->fj,legal,google,0.0392193570299767,0.5766082909047365,0.7536231884057972,0.749387800693512,4.0,3.0
en->fj,legal,google,0.1672575858304706,0.6071088799821678,0.6346153846153846,0.7911642789840698,4.0,4.0
en->fj,legal,google,0.0672263678766648,0.4483551876902468,2.0,0.7754154801368713,3.0,4.0
en->fj,legal,google,0.1303642066657795,0.4166741569401056,0.6666666666666665,0.6576575636863708,4.0,3.0
en->fj,legal,google,0.3413107039518122,0.6364681457117695,0.5263157894736842,0.733102023601532,4.0,4.0
en->fj,legal,google,0.1413081972544708,0.4611354810616412,0.640625,0.6420186758041382,4.0,4.0
en->fj,legal,google,0.0233503083643042,0.242161245623539,0.8181818181818182,0.6472299695014954,3.0,2.0
en->fj,legal,google,0.0025957335860913,0.150891202980242,0.9178082191780824,0.4905400276184082,4.0,5.0
en->fj,legal,google,0.2958675749494724,0.6691676155686007,0.8095238095238095,0.6728653311729431,3.0,3.0
en->fj,legal,google,0.0305876034645802,0.4408698903694694,1.2727272727272727,0.6136608719825745,3.0,2.0
en->fj,legal,google,0.0129367863697458,0.2730353444197405,0.7916666666666665,0.5942961573600769,4.0,3.0
en->fj,legal,google,0.5623413251903491,1.0,0.0,0.9829835891723632,5.0,5.0
en->fj,legal,google,0.2402811414134754,0.434603590908289,0.3333333333333332,0.8394981622695923,4.0,3.0
en->fj,legal,google,0.0344319537767672,0.2801350873800252,0.8070175438596491,0.6644062995910645,4.0,4.0
en->fj,legal,google,0.013618796864073,0.2371812383453285,1.2,0.5904911756515503,4.0,3.0
en->fj,legal,google,0.1220947167161568,0.4579504399618256,0.5,0.7505418658256531,4.0,3.0
en->fj,legal,google,0.0520255688080758,0.6631106221267131,0.8181818181818182,0.697590708732605,4.0,4.0
en->fj,legal,google,0.3035117977459126,0.6225846627822326,0.5625,0.7124524712562561,4.0,4.0
fj->en,legal,google,0.081722397281243,0.4190941276299652,0.7333333333333333,0.6344766616821289,4.0,3.0
fj->en,legal,google,0.0995418396156238,0.5060137586547941,0.7572815533980582,0.6822927594184875,4.0,3.0
fj->en,legal,google,0.0534252882270573,0.2858179243553265,0.7941176470588235,0.6105846762657166,3.0,2.0
fj->en,legal,google,0.0655961419121627,0.4571869044229812,1.4303797468354431,0.6584327816963196,3.0,2.0
fj->en,legal,google,0.1060031337951259,0.3989847932738227,0.9,0.6258561015129089,4.0,3.0
fj->en,legal,google,0.0638848155094079,0.3145769451955172,0.7311827956989247,0.4926572442054748,3.0,2.0
fj->en,legal,google,0.3379990107988846,0.6050981859862541,0.6153846153846154,0.7171096205711365,4.0,3.0
fj->en,legal,google,0.069372929071742,0.6608862906382973,0.8,0.8374449610710144,5.0,4.0
fj->en,legal,google,0.0906974882774589,0.5260091506679997,1.0,0.7271080017089844,3.0,2.0
fj->en,legal,google,0.4961683000340363,0.6683906431761221,0.4545454545454545,0.7372521758079529,4.0,4.0
fj->en,legal,google,0.0408862504545641,0.2236904138955877,0.7692307692307694,0.6216128468513489,3.0,2.0
fj->en,legal,google,0.0579505347073395,0.5523927171597179,0.6666666666666665,0.8272718787193298,4.0,2.0
fj->en,legal,google,0.0521479072009685,0.4438313244941727,0.7213114754098361,0.6416255831718445,4.0,4.0
fj->en,legal,google,0.0482902736279744,0.2420181448561652,0.6363636363636364,0.7608991265296936,3.0,2.0
fj->en,legal,google,0.2574866101628968,0.4830437426005431,0.9,0.7618047595024109,5.0,4.0
fj->en,legal,google,0.0943135311263884,0.2706857644272247,0.7307692307692306,0.5364755392074585,3.0,2.0
fj->en,legal,google,0.3439597822708343,0.7585835409601133,0.5,0.8295668959617615,4.0,3.0
fj->en,legal,google,0.1186840521952098,0.5866488739333726,0.625,0.7442039847373962,4.0,3.0
fj->en,legal,google,0.2418116349352307,0.3157750127623725,0.6296296296296297,0.5568040609359741,3.0,2.0
fj->en,legal,google,0.0690094097823614,0.2941830797298524,0.625,0.7906200289726257,4.0,2.0
fj->en,legal,google,0.0843084112263806,0.5258211331961515,0.6538461538461539,0.6988633275032043,3.0,2.0
fj->en,legal,google,0.6004287712485592,0.5775298828804204,0.3333333333333332,0.6987647414207458,3.0,2.0
fj->en,legal,google,0.1136219366467499,0.4387972976960597,1.25,0.6564283967018127,3.0,2.0
fj->en,legal,google,0.0,0.1402103103680861,1.0,0.4989212453365326,3.0,2.0
fj->en,legal,google,0.0051216651839072,0.1964810206647256,0.923076923076923,0.524249792098999,3.0,2.0
fj->en,legal,google,0.0,0.0595755182625863,1.0,0.7019093036651611,4.0,2.0
fj->en,legal,google,0.2166860247951118,0.5318831869079026,0.6046511627906976,0.7458147406578064,4.0,4.0
fj->en,legal,google,0.1402786439991676,0.3289021926002221,0.6206896551724138,0.6392977237701416,4.0,3.0
fj->en,legal,google,0.1467352701322045,0.3935350322174075,0.6923076923076923,0.6422581076622009,4.0,3.0
fj->en,legal,google,0.1465122466300092,0.4160956774090296,0.5769230769230769,0.704444169998169,3.0,2.0
fj->en,legal,google,0.1601280792224075,0.427748910263403,0.5,0.7140175104141235,4.0,3.0
fj->en,legal,google,0.076693710553984,0.3845122984344898,0.625,0.6217467188835144,4.0,3.0
fj->en,legal,google,0.0513550284466565,0.3223456357298709,0.7083333333333335,0.5847657918930054,3.0,2.0
fj->en,legal,google,0.0211822613939697,0.3657874679324063,0.8571428571428571,0.7329521775245667,3.0,2.0
fj->en,legal,google,0.1684711105129539,0.3639574508895052,0.7333333333333333,0.6295480132102966,4.0,3.0
fj->en,legal,google,0.1402577516008147,0.4521213458557696,0.8125,0.5758262872695923,3.0,2.0
fj->en,legal,google,0.2943648977575366,0.4643458932830485,0.6451612903225806,0.7562888264656067,4.0,3.0
fj->en,legal,google,0.2808222010392433,0.5342464038154336,0.5517241379310345,0.6103554368019104,3.0,2.0
fj->en,legal,google,0.1019216324902739,0.3922642252644291,0.68,0.657593309879303,4.0,3.0
fj->en,legal,google,0.1719704152931702,0.5678333427543234,0.6458333333333335,0.666036069393158,4.0,4.0
fj->en,legal,google,0.0080035589412924,0.2578997140100369,1.5,0.4948121607303619,2.0,1.0
fj->en,legal,google,0.3781889477648685,0.5602125565535544,0.6909090909090909,0.668833315372467,4.0,3.0
fj->en,legal,google,0.0272833500736384,0.2713505622357821,0.8636363636363636,0.4662371575832367,3.0,1.0
fj->en,legal,google,0.1258220555845937,0.3631129928598358,0.9375,0.5828079581260681,3.0,2.0
fj->en,legal,google,0.1092485601765863,0.4295552565465242,0.923076923076923,0.70942622423172,3.0,2.0
fj->en,legal,google,0.0300424799540551,0.2964527513997038,1.45,0.6420449018478394,4.0,3.0
en->fj,medical,google,0.6017502905599221,0.8862288208464157,0.4,0.8838788866996765,4.0,4.0
en->fj,medical,google,0.0966926569088086,0.5063664334753127,0.75,0.6387720704078674,4.0,3.0
en->fj,medical,google,0.0622719021296036,0.3486856292423207,0.8888888888888888,0.6441183686256409,4.0,3.0
en->fj,medical,google,0.0684067659842127,0.4101754438293153,0.6,0.6633314490318298,4.0,3.0
en->fj,medical,google,0.0802571672892895,0.3256583761758457,1.0,0.7713984847068787,4.0,3.0
en->fj,medical,google,0.2677353447271197,0.5779822559937166,0.65,0.6460669636726379,4.0,3.0
en->fj,medical,google,0.2760258064653157,0.4831588024268615,0.5789473684210527,0.5711584687232971,4.0,3.0
en->fj,medical,google,0.3480079866472009,0.6010230292517605,0.4,0.7534276843070984,5.0,4.0
en->fj,medical,google,0.073860999559306,0.3214171308052805,0.5,0.6406620144844055,4.0,3.0
en->fj,medical,google,0.0968177217771391,0.3574214667313606,0.5,0.8566957712173462,4.0,3.0
en->fj,medical,google,0.2059566095538223,0.4679184960530341,0.5714285714285714,0.7249761819839478,4.0,3.0
en->fj,medical,google,0.0563756031525929,0.4431695174337386,0.8181818181818182,0.7022309899330139,4.0,3.0
en->fj,medical,google,0.5828233954152654,0.6663879164061554,0.2,0.7846946120262146,4.0,4.0
en->fj,medical,google,0.0488716451729694,0.5641374185249926,0.7142857142857143,0.6084886193275452,4.0,2.0
en->fj,medical,google,0.0829305253557858,0.6074736183951592,0.7333333333333333,0.7600477337837219,4.0,4.0
en->fj,medical,google,0.041592383781993,0.5034288256718435,0.5263157894736842,0.7596147656440735,5.0,4.0
en->fj,medical,google,0.041437489762828,0.3899929363784344,0.7333333333333333,0.6971807479858398,4.0,3.0
en->fj,medical,google,0.2354690070070193,0.4419707909577927,0.6842105263157895,0.7231959700584412,4.0,3.0
en->fj,medical,google,0.2493856922905619,0.4588169067499024,0.5882352941176471,0.767708957195282,4.0,3.0
en->fj,medical,google,0.1060863498380432,0.5079844377680115,0.5384615384615384,0.5084536671638489,4.0,3.0
en->fj,medical,google,0.2846946938149361,0.4828170084493691,0.5,0.5721666216850281,4.0,4.0
en->fj,medical,google,0.6153267326643309,0.7891139932092772,0.3888888888888889,0.723970353603363,4.0,4.0
en->fj,medical,google,0.1335433989224962,0.465150560838731,0.5,0.6827966570854187,4.0,3.0
en->fj,medical,google,0.0247615104941601,0.3559313011595424,1.0,0.5663706660270691,4.0,3.0
en->fj,medical,google,0.0638943104246272,0.6713851569389042,0.6,0.8146604299545288,4.0,4.0
en->fj,medical,google,0.46924700641056,0.5239568833746215,0.2727272727272727,0.6703750491142273,4.0,4.0
en->fj,medical,google,0.0240885627048535,0.3273609542643191,0.9166666666666664,0.6791356205940247,5.0,4.0
en->fj,medical,google,0.0805111000764593,0.3652357600540223,0.7058823529411765,0.5865088701248169,4.0,3.0
en->fj,medical,google,0.5081327481546147,0.8384057878474909,0.4,0.7878209948539734,4.0,4.0
en->fj,medical,google,0.4615425015629849,0.71219733905122,0.3125,0.7210189700126648,4.0,4.0
en->fj,medical,google,0.1257433429682935,0.6047505078876418,0.75,0.6762273907661438,5.0,4.0
en->fj,medical,google,0.2227227312202058,0.7455639886836114,0.6666666666666665,0.6007989645004272,4.0,4.0
en->fj,medical,google,0.557853798004205,0.7085991039864156,0.375,0.6454277634620667,4.0,3.0
en->fj,medical,google,0.0616818645686017,0.4844340865107701,0.4615384615384615,0.7033781409263611,4.0,3.0
en->fj,medical,google,0.3123939936920255,0.6394474716292187,0.4,0.6591732501983643,4.0,4.0
en->fj,medical,google,0.1378592993183041,0.5117726598242983,0.7777777777777779,0.7080479860305786,4.0,3.0
en->fj,medical,google,0.1452867953235144,0.5275748285445374,0.8235294117647058,0.7330110669136047,4.0,3.0
en->fj,medical,google,0.039035943906822,0.7488421952894584,0.7333333333333333,0.5833182334899902,4.0,4.0
en->fj,medical,google,0.11731175160264,0.619112642272831,1.0,0.5526899695396423,4.0,3.0
en->fj,medical,google,0.3799813583078823,0.626215441927921,0.52,0.7652125954627991,4.0,3.0
en->fj,medical,google,0.4671379777282001,0.7058495029927556,0.5,0.7109962701797485,4.0,3.0
en->fj,medical,google,0.1099818355504758,0.5891492889915971,0.75,0.7314826846122742,4.0,4.0
en->fj,medical,google,0.4015773328342419,0.7040611315455858,0.3888888888888889,0.820421040058136,5.0,4.0
en->fj,medical,google,0.1313454947212079,0.6938779007615239,0.5555555555555556,0.8315795063972473,4.0,4.0
en->fj,medical,google,0.3942058093215873,0.686027164274662,0.5,0.7342886924743652,4.0,4.0
en->fj,medical,google,0.1196655750514248,0.4423450696974455,0.8888888888888888,0.6759380102157593,4.0,3.0
en->fj,medical,google,0.146798691397542,0.62210831253659,1.0,0.7068669199943542,4.0,3.0
en->fj,medical,google,0.1665240823401981,0.5062676366997824,0.7777777777777779,0.7188577055931091,4.0,3.0
en->fj,medical,google,0.2089685256289425,0.5480071932619611,0.7083333333333335,0.7190629839897156,4.0,3.0
en->fj,medical,google,0.5133450480401704,0.7412163697839188,0.2222222222222222,0.8499640822410583,4.0,4.0
en->fj,medical,google,0.4015773328342419,0.7040611315455858,0.3888888888888889,0.8157896399497986,5.0,4.0
en->fj,medical,google,0.0618352291538517,0.4267763216180348,1.0666666666666669,0.6393834948539734,4.0,3.0
en->fj,medical,google,0.5578002860768766,0.6610624718931063,0.25,0.8748911619186401,4.0,4.0
en->fj,medical,google,0.0595100095351541,0.4627424241618156,0.9523809523809522,0.7138654589653015,3.0,2.0
en->fj,medical,google,0.1389160498847427,0.4527654573337942,0.6363636363636364,0.7995450496673584,3.0,2.0
en->fj,medical,google,0.3553857350692615,0.5615811896638511,0.5384615384615384,0.728553831577301,4.0,4.0
en->fj,medical,google,0.2476165058078653,0.4852997482156456,0.9285714285714286,0.6117067933082581,4.0,3.0
en->fj,medical,google,0.301194211912202,0.5208227965284172,0.6363636363636364,0.727912187576294,4.0,3.0
fj->en,medical,google,0.0,0.1354757648836655,1.0,0.2498340308666229,1.0,1.0
fj->en,medical,google,0.0572599873153377,0.2472830769592904,1.1333333333333333,0.4890791475772857,2.0,1.0
fj->en,medical,google,0.3064859599765908,0.5476563477294316,0.5882352941176471,0.7484667897224426,4.0,3.0
fj->en,medical,google,0.4525888007890558,0.6453036494941824,0.3076923076923077,0.8482146263122559,5.0,4.0
fj->en,medical,google,0.0914462689237286,0.4595969404518128,0.6923076923076923,0.7788907885551453,4.0,4.0
fj->en,medical,google,0.0530771217107244,0.4718456068316941,0.8571428571428571,0.8112531900405884,4.0,3.0
fj->en,medical,google,0.033031643180138,0.5115184716645046,1.5,0.6288514733314514,3.0,2.0
fj->en,medical,google,0.3362301724861858,0.4762046151569655,0.5,0.7310369610786438,4.0,4.0
fj->en,medical,google,0.0437481143122464,0.4026414352676775,0.8181818181818182,0.795404314994812,5.0,4.0
fj->en,medical,google,0.0398635712826801,0.4920668729641199,1.5,0.8129392266273499,5.0,4.0
fj->en,medical,google,0.0184768604205221,0.5002969693545111,1.833333333333333,0.8176138997077942,4.0,3.0
fj->en,medical,google,0.0258390159841041,0.2829829411321038,0.6666666666666665,0.8019372820854187,5.0,5.0
fj->en,medical,google,0.0667409471904148,0.4548563511512331,0.6666666666666665,0.8315184116363525,5.0,4.0
fj->en,medical,google,0.2020515504676623,0.6173270798433328,0.75,0.8430883288383484,4.0,3.0
fj->en,medical,google,0.0,0.1169079155424355,1.0,0.2102885693311691,1.0,1.0
fj->en,medical,google,0.0894785320077076,0.5389329023484286,0.8333333333333335,0.7174877524375916,4.0,4.0
fj->en,medical,google,0.0,0.1080999708695075,1.0,0.2113349139690399,1.0,1.0
fj->en,medical,google,0.1634812655665548,0.837468075935953,1.0,0.8622041344642639,5.0,5.0
fj->en,medical,google,0.0932414360978669,0.354091261402306,0.5333333333333333,0.7354459166526794,5.0,4.0
fj->en,medical,google,0.0,0.1065006044228413,1.0,0.223752275109291,4.0,3.0
fj->en,medical,google,0.488923022434901,0.8775971628644513,0.1428571428571428,0.9460243582725524,5.0,5.0
fj->en,medical,google,0.0,0.1493905170357926,1.0,0.2960288822650909,1.0,1.0
fj->en,medical,google,0.4480304273880272,0.5397077238254442,0.5714285714285714,0.7421261668205261,5.0,4.0
